scorer,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000,DLC_resnet101_human_pretrainedFeb18shuffle1_103000
8,927.961181640625,702.7186889648438,0.9510098695755005,939.8707275390625,640.3665771484375,0.9516427516937256,948.6979370117188,569.1997680664062,0.9054491519927979,978.2467041015625,568.3950805664062,0.905215322971344,971.9154052734375,642.8605346679688,0.935583770275116,962.6643676757812,703.6580200195312,0.9667338728904724,927.280517578125,577.1661987304688,0.9661116003990173,927.5510864257812,532.1941528320312,0.9709926843643188,932.8212890625,490.0118408203125,0.9848299026489258,986.332763671875,493.04742431640625,0.9896288514137268,994.0475463867188,535.4751586914062,0.9535529017448425,1000.8744506835938,581.2432250976562,0.9896111488342285,961.5799560546875,474.2510681152344,0.9895473718643188,962.6488037109375,425.8681945800781,0.9818770885467529
9,928.931396484375,704.2612915039062,0.9399491548538208,940.26611328125,640.094482421875,0.9586694836616516,948.306884765625,566.7680053710938,0.9044561982154846,978.4037475585938,566.4403686523438,0.899512767791748,971.9193725585938,642.5446166992188,0.9297528862953186,962.4259033203125,703.6326293945312,0.9629871249198914,931.0206909179688,576.623046875,0.97686767578125,928.6653442382812,533.445068359375,0.9705655574798584,933.4824829101562,489.6883239746094,0.981368899345398,986.642822265625,493.0743103027344,0.9891816973686218,994.0614624023438,534.8460693359375,0.9532464742660522,1001.557861328125,578.9815063476562,0.9904780387878418,961.8428955078125,474.5934143066406,0.9900569319725037,962.5367431640625,425.90557861328125,0.9795151352882385
10,930.266357421875,703.4071655273438,0.9628773927688599,940.2982177734375,640.138427734375,0.9560381770133972,948.6482543945312,567.0151977539062,0.9103654623031616,978.666015625,566.5560913085938,0.8996379375457764,971.8654174804688,642.026611328125,0.9289759993553162,962.3023071289062,703.462890625,0.968407154083252,933.3864135742188,576.3644409179688,0.9723730683326721,929.5574951171875,534.5708618164062,0.9686079621315002,934.2765502929688,488.8535461425781,0.9763969779014587,987.0266723632812,492.77142333984375,0.9874974489212036,994.5339965820312,534.6355590820312,0.9539139866828918,1002.2460327148438,577.9055786132812,0.9904701709747314,962.3848266601562,474.41473388671875,0.9879620671272278,962.6626586914062,425.8630065917969,0.9739133715629578
11,932.1392822265625,703.3748168945312,0.9621982574462891,940.9876098632812,640.3660278320312,0.9472570419311523,949.1615600585938,569.1300659179688,0.912340521812439,978.9271850585938,568.4014892578125,0.9113916158676147,971.6288452148438,642.0467529296875,0.9341681003570557,962.1392211914062,703.5422973632812,0.9678428173065186,935.3739624023438,573.8338012695312,0.9808701872825623,930.2255859375,534.9448852539062,0.969412088394165,933.7630004882812,489.115966796875,0.9792754650115967,986.5679321289062,492.1863098144531,0.9881371855735779,994.39892578125,534.5848388671875,0.9604581594467163,1001.9699096679688,576.6234741210938,0.9896324872970581,962.2974853515625,474.3214416503906,0.9890417456626892,963.2088623046875,426.0014953613281,0.9758780002593994
12,934.7494506835938,703.1372680664062,0.9621719717979431,941.4407348632812,639.5623779296875,0.9505613446235657,949.8329467773438,568.7489013671875,0.9075429439544678,978.5812377929688,568.4855346679688,0.9102368354797363,971.6981811523438,640.8475341796875,0.9384519457817078,961.840087890625,703.2569580078125,0.9688720107078552,940.462158203125,572.263671875,0.989525318145752,930.9436645507812,533.4996948242188,0.9672418236732483,933.867431640625,488.7631530761719,0.9754006862640381,986.6707153320312,491.6648864746094,0.9873331785202026,994.906494140625,532.8594970703125,0.9693445563316345,1001.9693603515625,574.404296875,0.996049702167511,962.3829956054688,474.52508544921875,0.9886160492897034,963.408935546875,426.1307067871094,0.9763321876525879
13,937.0457763671875,703.4058227539062,0.9663951992988586,941.6624145507812,639.8342895507812,0.9491786956787109,950.3123779296875,569.2431030273438,0.8960953950881958,978.240234375,569.04736328125,0.918271541595459,971.1748657226562,641.5335693359375,0.9440780878067017,961.4818725585938,703.9805908203125,0.9607433080673218,942.7742919921875,570.8051147460938,0.9828402996063232,931.5828247070312,531.9583740234375,0.9682642817497253,934.301513671875,488.4169921875,0.975342869758606,986.9050903320312,491.4454040527344,0.9862853288650513,995.7544555664062,532.3631591796875,0.9741957783699036,1001.9623413085938,573.151611328125,0.996619462966919,962.6856689453125,474.57403564453125,0.9869151711463928,963.8982543945312,426.30078125,0.9771842360496521
14,938.337646484375,703.9313354492188,0.9711773991584778,942.1918334960938,639.6593017578125,0.9555284380912781,949.8427734375,569.2311401367188,0.8761175274848938,978.2428588867188,568.9246215820312,0.9182703495025635,971.0523681640625,642.0015869140625,0.9479900002479553,961.728271484375,704.0594482421875,0.9632987976074219,943.3379516601562,567.7210693359375,0.9729940891265869,932.1541748046875,530.3008422851562,0.9672876596450806,934.5121459960938,488.4239807128906,0.9741349220275879,987.1567993164062,491.1222229003906,0.9867743253707886,995.7294311523438,530.38916015625,0.9717464447021484,1001.4456787109375,571.7332153320312,0.9958497285842896,962.9248657226562,474.70599365234375,0.9859876036643982,964.2244873046875,426.59136962890625,0.9729776978492737
15,939.37841796875,702.4429931640625,0.9816786646842957,942.915283203125,638.3408813476562,0.9500493407249451,949.6060791015625,569.7750854492188,0.8866971135139465,978.3157958984375,569.1791381835938,0.9178367257118225,970.760986328125,641.503173828125,0.9423075914382935,961.92138671875,703.2697143554688,0.9684743285179138,945.3843994140625,566.062255859375,0.9765997529029846,932.9398193359375,529.61572265625,0.9631966948509216,933.8527221679688,488.25323486328125,0.9768514037132263,987.14697265625,491.1088562011719,0.9863694906234741,996.099853515625,529.7921142578125,0.9739387035369873,1001.6769409179688,569.1780395507812,0.9942010045051575,962.8919677734375,474.5180969238281,0.9835273623466492,964.2703857421875,426.5653076171875,0.9704504609107971
16,940.48681640625,703.8479614257812,0.9748450517654419,943.6727905273438,638.4009399414062,0.943511962890625,948.9927978515625,569.9706420898438,0.8793796896934509,978.0570068359375,569.0982055664062,0.9012062549591064,971.0885009765625,641.4766845703125,0.9380331039428711,961.9049682617188,702.9383544921875,0.9727345705032349,947.2362060546875,565.9242553710938,0.9836111664772034,933.617919921875,529.5925903320312,0.9667609333992004,934.5556030273438,487.7785339355469,0.9785814881324768,987.5296630859375,490.8546142578125,0.9887540340423584,996.2142944335938,530.1736450195312,0.9794531464576721,1001.7785034179688,567.1408081054688,0.9896341562271118,963.2205200195312,474.7249450683594,0.9864572882652283,964.650390625,426.49139404296875,0.9721070528030396
17,941.8013305664062,704.316650390625,0.9675341248512268,944.9759521484375,638.2383422851562,0.9478174448013306,947.9822387695312,566.4793701171875,0.8576357364654541,978.106689453125,566.5322875976562,0.8769590854644775,971.1536254882812,641.5444946289062,0.9482663869857788,961.6760864257812,703.2993774414062,0.9724056720733643,948.51171875,564.0677490234375,0.9840668439865112,933.7938232421875,528.89794921875,0.9552996158599854,934.583984375,488.32769775390625,0.9782339930534363,987.539794921875,490.7662048339844,0.9870992302894592,996.2998657226562,529.6986083984375,0.9776235222816467,1001.87451171875,564.8070678710938,0.9934353828430176,963.2742919921875,474.9974365234375,0.9854758381843567,964.7813110351562,426.9384460449219,0.9654238224029541
18,942.9369506835938,706.0750122070312,0.9603741765022278,945.4707641601562,640.1207885742188,0.9372323155403137,948.4240112304688,566.1453857421875,0.8820387125015259,978.4696044921875,566.2576293945312,0.9016930460929871,970.9940795898438,642.1473388671875,0.9526315927505493,961.5632934570312,705.1475219726562,0.9657979607582092,950.4948120117188,562.43896484375,0.9753696322441101,934.2357177734375,528.77197265625,0.9614019393920898,934.853759765625,487.8393859863281,0.9736598134040833,987.636474609375,491.47882080078125,0.9892958998680115,995.8903198242188,529.0762329101562,0.9792407155036926,1001.1317749023438,562.2071533203125,0.9908744096755981,963.3881225585938,475.81756591796875,0.9889729619026184,965.1953125,427.19635009765625,0.9633116126060486
19,942.968505859375,704.54345703125,0.9486498236656189,946.0354614257812,639.7390747070312,0.9484505653381348,948.7763061523438,564.91650390625,0.9012302756309509,978.6896362304688,564.8157958984375,0.9199703335762024,971.1527099609375,641.2923583984375,0.9503134489059448,961.6133422851562,705.1460571289062,0.9649794697761536,953.22900390625,561.2237548828125,0.9700515270233154,935.0794067382812,528.8935546875,0.9614142775535583,934.7451171875,487.9604797363281,0.9744705557823181,987.2301025390625,491.0420227050781,0.9879144430160522,996.230224609375,528.04833984375,0.9799380898475647,1001.2815551757812,560.913818359375,0.9918828010559082,963.4067993164062,475.7252502441406,0.9890103936195374,965.5792236328125,427.2934875488281,0.9616671204566956
20,943.5120239257812,705.9584350585938,0.9480277895927429,946.432373046875,639.28759765625,0.9530402421951294,948.72705078125,564.5886840820312,0.9181555509567261,979.001953125,564.9573974609375,0.9175679683685303,971.231201171875,640.8814697265625,0.9475367069244385,962.2341918945312,704.4747314453125,0.9631166458129883,954.7858276367188,559.869140625,0.9751743674278259,935.075439453125,528.9281616210938,0.9557512998580933,935.0941162109375,487.8606262207031,0.9683821201324463,987.5921020507812,491.4363098144531,0.9883188009262085,995.9661254882812,528.472900390625,0.9771991968154907,1001.1546020507812,559.5183715820312,0.9944156408309937,963.8267822265625,475.34490966796875,0.9859840273857117,965.3728637695312,427.1949768066406,0.9528599381446838
21,943.2144775390625,706.64111328125,0.9487271904945374,946.5352783203125,639.3027954101562,0.9590224623680115,949.32568359375,563.798828125,0.9160320162773132,979.554443359375,564.5328979492188,0.9170937538146973,971.0256958007812,640.9473876953125,0.9431115984916687,962.320556640625,704.3843994140625,0.9639914035797119,955.0193481445312,558.3596801757812,0.9804835915565491,936.7469482421875,528.9453125,0.9624722599983215,935.8898315429688,487.8222961425781,0.9670178294181824,987.8380737304688,491.3916015625,0.9891687631607056,996.5628662109375,528.0382690429688,0.9767459630966187,1000.758544921875,558.0352783203125,0.9932141304016113,964.147216796875,475.6576843261719,0.9871821403503418,965.59033203125,427.38421630859375,0.9506015181541443
22,943.1162719726562,706.6539916992188,0.9497338533401489,946.8698120117188,638.8488159179688,0.9667037725448608,949.65673828125,563.835693359375,0.91371089220047,980.3146362304688,565.1612548828125,0.9180750846862793,970.4761962890625,639.7913818359375,0.9437150955200195,962.463134765625,704.103759765625,0.9665096402168274,956.7685546875,556.8818969726562,0.9861559271812439,937.4666137695312,528.5028076171875,0.960709273815155,935.9030151367188,487.2913818359375,0.967207133769989,988.4135131835938,491.7762451171875,0.989331841468811,996.7445068359375,527.4476928710938,0.97024005651474,1000.5346069335938,555.3947143554688,0.991741418838501,964.4589233398438,475.716552734375,0.98609459400177,965.699462890625,427.43939208984375,0.9538058638572693
23,942.6615600585938,706.0369262695312,0.9535852074623108,947.34033203125,639.0836181640625,0.9641982913017273,950.2799682617188,563.6830444335938,0.9101840257644653,980.5101928710938,565.05712890625,0.9217513203620911,971.4097290039062,640.8124389648438,0.9453865885734558,962.4351806640625,703.9778442382812,0.9663940668106079,958.5914916992188,555.5780639648438,0.9863085150718689,937.6217041015625,528.3023071289062,0.9654171466827393,936.8699340820312,487.5241394042969,0.9740384221076965,988.3335571289062,491.3307800292969,0.9895195960998535,996.9619140625,527.0418090820312,0.9707891941070557,1000.291748046875,553.4021606445312,0.9853928685188293,964.5280151367188,475.3526611328125,0.986583411693573,965.6000366210938,427.0772399902344,0.9599211812019348
24,942.5653686523438,706.6043090820312,0.9610621333122253,947.3414306640625,639.3230590820312,0.9570688605308533,950.7959594726562,563.4351196289062,0.9005142450332642,980.587890625,565.2023315429688,0.9213443398475647,971.3968505859375,640.9744873046875,0.9474391341209412,962.2871704101562,704.1048583984375,0.9633886218070984,959.4982299804688,554.0439453125,0.9864479303359985,937.7494506835938,528.2156372070312,0.9637324810028076,937.2164916992188,487.2743225097656,0.9724302291870117,988.4921875,491.0763854980469,0.9889236092567444,997.19140625,526.3460083007812,0.9736250042915344,1000.861572265625,551.3494262695312,0.9795111417770386,964.874267578125,475.1361389160156,0.9837679266929626,965.855224609375,427.1095886230469,0.9436677694320679
25,942.26171875,706.5904541015625,0.9621188044548035,946.9445190429688,639.3992919921875,0.9580268859863281,950.9234008789062,563.6641235351562,0.9008048176765442,981.0293579101562,565.9515991210938,0.9141291975975037,971.1615600585938,640.9252319335938,0.9447313547134399,962.1805419921875,703.5225219726562,0.9664826989173889,960.42822265625,553.632568359375,0.9833574891090393,937.4512329101562,527.922119140625,0.9636738896369934,937.687255859375,487.2237854003906,0.9784521460533142,988.9788818359375,490.4061584472656,0.9893966913223267,997.1373901367188,525.8319702148438,0.9774519801139832,1000.5602416992188,550.7086791992188,0.9816889762878418,965.187744140625,475.2103271484375,0.9861257672309875,966.1031494140625,427.10113525390625,0.9598067998886108
26,941.6907348632812,705.132080078125,0.956030011177063,946.8588256835938,638.304931640625,0.9569562673568726,950.9276733398438,563.3490600585938,0.903933048248291,981.0703735351562,565.7383422851562,0.9149246215820312,970.682861328125,639.7388916015625,0.9457539916038513,962.142822265625,703.827880859375,0.966885507106781,960.1754150390625,552.6099243164062,0.9821169972419739,937.1995239257812,527.79296875,0.9650448560714722,938.259033203125,486.9847106933594,0.981882631778717,989.390380859375,490.2890319824219,0.9894941449165344,997.3582153320312,525.0482177734375,0.9797961711883545,1000.3859252929688,549.7154541015625,0.983066976070404,965.4819946289062,474.9303894042969,0.9876196384429932,966.244873046875,426.96142578125,0.965743362903595
27,941.99072265625,705.6197509765625,0.9571398496627808,946.3750610351562,637.372314453125,0.9577729105949402,951.0565795898438,562.3405151367188,0.9058241248130798,981.2052612304688,565.0738525390625,0.9164223074913025,970.82421875,638.7020874023438,0.9599575400352478,962.3320922851562,703.737060546875,0.9681119918823242,960.3657836914062,552.5203857421875,0.9807383418083191,937.0552978515625,527.5032348632812,0.9613703489303589,938.5150756835938,486.4430236816406,0.9815424084663391,989.3092041015625,489.476318359375,0.9864591360092163,997.568359375,524.9765625,0.9788756370544434,1000.6785888671875,550.4534301757812,0.9786486029624939,965.6156616210938,475.0192565917969,0.985352098941803,966.177978515625,426.88531494140625,0.9569858908653259
28,942.0809326171875,706.3636474609375,0.9624810218811035,945.9383544921875,637.612548828125,0.954598605632782,950.7754516601562,562.7394409179688,0.9076947569847107,981.2862548828125,565.57421875,0.9169636368751526,971.3263549804688,639.55908203125,0.9500834345817566,962.0948486328125,703.94677734375,0.9670321345329285,959.8749389648438,552.3329467773438,0.9843591451644897,936.8292236328125,527.8248901367188,0.9533464312553406,938.6134643554688,487.1700744628906,0.9779296517372131,989.6320190429688,489.2358093261719,0.9864680767059326,998.1148681640625,525.2752685546875,0.9800294041633606,1000.8887939453125,550.3553466796875,0.9823352694511414,965.6862182617188,475.0655212402344,0.9864851236343384,966.4733276367188,426.7060546875,0.9657740592956543
29,942.273193359375,706.2130737304688,0.9631853103637695,945.424560546875,637.8191528320312,0.9453814625740051,950.928955078125,563.1676025390625,0.8990916013717651,981.3595581054688,566.1273803710938,0.9051499962806702,971.5927124023438,639.8692016601562,0.9480704665184021,962.1358032226562,704.1251220703125,0.9659065008163452,960.0567626953125,553.1567993164062,0.9840894937515259,936.9777221679688,528.6290893554688,0.9626901149749756,938.7633666992188,487.575927734375,0.9758467674255371,990.0712890625,489.0794372558594,0.9848964214324951,998.8164672851562,525.6192016601562,0.978563666343689,1001.0808715820312,551.376953125,0.9796676635742188,965.9625854492188,474.7738037109375,0.9849281907081604,966.9358520507812,426.5650634765625,0.958642840385437
30,942.2820434570312,706.2386474609375,0.9642887115478516,944.90283203125,638.24267578125,0.9428527355194092,950.5892944335938,562.7911987304688,0.9042101502418518,981.3885498046875,565.7102661132812,0.9075726866722107,971.5643920898438,640.1691284179688,0.9470652937889099,962.0039672851562,704.158935546875,0.9666324257850647,958.6835327148438,554.1834106445312,0.9850277900695801,937.0635375976562,528.49658203125,0.9610588550567627,938.9210815429688,487.6174011230469,0.975487470626831,990.5491333007812,488.9288635253906,0.9819595217704773,998.8847045898438,526.5033569335938,0.9715583920478821,1001.1271362304688,554.2723388671875,0.9908804893493652,966.232177734375,475.0201416015625,0.9830839037895203,966.9030151367188,426.7353210449219,0.9590462446212769
31,941.7128295898438,704.5169677734375,0.963943362236023,943.8202514648438,638.4232177734375,0.9448205232620239,950.0450439453125,563.5400390625,0.9165759086608887,981.2579345703125,565.817626953125,0.9077020287513733,971.200927734375,639.9942016601562,0.9532356262207031,961.8812255859375,704.242431640625,0.9662238955497742,956.8388671875,555.4332275390625,0.9821927547454834,936.3839721679688,528.5756225585938,0.9526897668838501,938.8910522460938,487.74176025390625,0.9741291403770447,990.9695434570312,489.1847839355469,0.9812716841697693,998.9813842773438,527.1154174804688,0.9691085815429688,1001.5901489257812,556.0689086914062,0.9949644804000854,966.4617309570312,474.8697814941406,0.9828978776931763,967.497314453125,426.4429016113281,0.9519120454788208
